DscRecID,Full_citation,Authors,Year,Title,Source,Volume,Number,Publisher,PubPlace,Pagination
1564: 3157,"Bain, J. R. and Humphrey, S. R. 1980. A profile of the endangered species of Thailand. Report No. 4 Office of Ecological Services, Florida State Museum.","Bain, J. R. and Humphrey, S. R.",1980,A profile of the endangered species of Thailand.,Report No. 4,,,"Office of Ecological Services, Florida State Museum.",,
2861: 268,"Bain, J. R. and Humphrey, S. R. 1982. A profile of the endangered species of Thailand. Vol. 1. Through Birds. Report No. 4 Office of Ecological Services, Florida State Museum. Gainesville.","Bain, J. R. and Humphrey, S. R.",1982,A profile of the endangered species of Thailand. Vol. 1. Through Birds.,Report No. 4,,,"Office of Ecological Services, Florida State Museum.",Gainesville,
3744,"Balazs, G. H. 1982. Status of sea turtles in the Central Pacific Ocean. In: Bjorndal, K. (ed.) The biology and conservation of sea turtles. Smithsonian Institute Press. Washington D.C.","Balazs, G. H.",1982,Status of sea turtles in the Central Pacific Ocean.,"In: Bjorndal, K. (ed.) The biology and conservation of sea turtles. ",,,Smithsonian Institute Press.,Washington D.C.,
29092,"Bannerman, D.A. 1953. The birds of West and Equatorial Africa. Volume one. Oliver and Boyd. Edinburgh and London, United Kingdom.","Bannerman, D.A.",1953,The birds of West and Equatorial Africa. Volume one.,,,,Oliver and Boyd.,"Edinburgh and London, United Kingdom",
1574,"Bannikov, A. G. 1978. The present status of the Bactrian Deer (_Cervus elaphus bactrianus_) in the USSR. In: Anon, Threatened deer. Proceedings of a working meeting of the Deer Specialist Group of the SSC. IUCN. Morges.","Bannikov, A. G.",1978,The present status of the Bactrian Deer (_Cervus elaphus bactrianus_) in the USSR.,"In: Anon, Threatened deer. Proceedings of a working meeting of the Deer Specialist Group of the SSC. ",,,IUCN.,Morges,159-172.
2862: 1575: 269,"Bannikov, A. G. and Sokolov, V. I (eds.) 1984. The Red Data Book of the U.S.S.R. Rare and Threatened Species of Animals and Plants. Lesuaya Promiishlyennost Press. Moscow.","Bannikov, A. G. and Sokolov, V. I (eds.)",1984,The Red Data Book of the U.S.S.R. Rare and Threatened Species of Animals and Plants.,,,,Lesuaya Promiishlyennost Press.,Moscow,
3160,"Bannikov, A. G., Darevskii, I. S., Iszczenko, W. G., Rustamov, A. K. and Shcherbak, N. N. 1977. Opredelitelj zemnovodnye i presmykajuscichsja fauny SSSR. Moscow.","Bannikov, A. G., Darevskii, I. S., Iszczenko, W. G., Rustamov, A. K. and Shcherbak, N. N.",1977,Opredelitelj zemnovodnye i presmykajuscichsja fauny SSSR.,,,,,Moscow,
5244,"Barlow, C. and Wacher, T. 1997. A field guide to the birds of the Gambia and Senegal. Pica Press. Sussex.","Barlow, C. and Wacher, T.",1997,A field guide to the birds of the Gambia and Senegal.,,,,Pica Press.,Sussex,
2863,"Barzdo, J. 1985. Order Lepidoptera/Family Papilionidae. Identification aid to birdwing butterfly species. In: P. Dollinger (ed.) CITES Identification Manual. Vol. 3. Secretariat of the Convention. Lausanne, Switzerland.","Barzdo, J.",1985,Order Lepidoptera/Family Papilionidae. Identification aid to birdwing butterfly species.,In: P. Dollinger (ed.) CITES Identification Manual. Vol. 3. ,,,Secretariat of the Convention.,"Lausanne, Switzerland",
1581,"Basilio, A. 1962. La vida animal en la Guinea Espanola. Instituto de Estudios Africanos. Madrid.","Basilio, A.",1962,La vida animal en la Guinea Espanola.,,,,Instituto de Estudios Africanos.,Madrid,
3830,"Basson, B. W., Burchard, J. E., Jr., Hardy, J. T. and Price, A. R. G. 1977. Biotopes of the western Arabian Gulf. Aramco. Dhahran.","Basson, B. W., Burchard, J. E., Jr., Hardy, J. T. and Price, A. R. G.",1977,Biotopes of the western Arabian Gulf.,,,,Aramco.,Dhahran,
6556,"Bates, P. J. J. and Harrison, D. L. 1997. Bats of the Indian subcontinent. Harrison Zoological Museum. Sevenoaks, U.K.","Bates, P. J. J. and Harrison, D. L.",1997,Bats of the Indian subcontinent.,,,,Harrison Zoological Museum.,"Sevenoaks, U.K.",
12468,"Batten, L. A., Bibby, C. J., Clement, P., Elliott, G. D., Porter R. F (eds.) 1990. Red data birds in Britain: action for rare, threatened and important species. T. and A. D. Poyser. London.","Batten, L. A., Bibby, C. J., Clement, P., Elliott, G. D., Porter R. F (eds.)",1990,"Red data birds in Britain: action for rare, threatened and important species.",,,,T. and A. D. Poyser.,London,
29373,"Bauer, L. 1986. A new genus and a new specific name in the dart poison frog family (Dendrobatidae, Anura, Amphibia). Ripa, Netherlands.","Bauer, L.",1986,"A new genus and a new specific name in the dart poison frog family (Dendrobatidae, Anura, Amphibia).",,,,,"Ripa, Netherlands",
11504: 5283: 12105,"Baumgart, W. 1995. Die Vögel Syriens. Kasparek. Heidelberg.","Baumgart, W.",1995,Die Vögel Syriens.,,,,Kasparek.,Heidelberg,
29284,"Beck, D.D. 2005. Biology of gila monsters and beaded lizards. University of California Press. Berkeley and Los Angeles, California.","Beck, D.D.",2005,Biology of gila monsters and beaded lizards.,,,,University of California Press.,"Berkeley and Los Angeles, California",
451,"Beehler, B. M. 1985. Conservation of New Guinea rainforest birds. Pp. 233-247 In: Diamond A. W. and Lovejoy, T.E. (eds.) Conservation of tropical forest birds. (Techn. Publ. 4). International Council for Bird Preservation,. Cambridge, U.K.","Beehler, B. M.",1985,Conservation of New Guinea rainforest birds.,"Pp. 233-247 In: Diamond A. W. and Lovejoy, T.E. (eds.) Conservation of tropical forest birds. (Techn. Publ. 4). ",,,"International Council for Bird Preservation,.","Cambridge, U.K",
452,"Beehler, B. M., Pratt, T. K. and Zimmerman, D. A. 1986. Birds of New Guinea. Princeton University Press. Princeton, New Jersey.","Beehler, B. M., Pratt, T. K. and Zimmerman, D. A.",1986,Birds of New Guinea.,,,,Princeton University Press.,"Princeton, New Jersey",
10381,"Beesley, P. L., Ross, G. I. B. and Wells, A. 1998. Mollusca: the southern synthesis. Fauna of Australia. CSIRO Publishing. Melbourne.","Beesley, P. L., Ross, G. I. B. and Wells, A.",1998,Mollusca: the southern synthesis. Fauna of Australia.,,5,,CSIRO Publishing.,Melbourne,
29405,"Beger, M., Jacobson, D., Pinca, S., Richards, Z., Hess, D., Harriss, F., Page, C., Peterson, E. and Baker, N. 2008. The state of coral reef ecosystems of the Republic of the Marshall Islands. In: Waddell, J.E. & Clarke, A.M. (Eds.) The state of coral reef ecosystems of the United States and Pacific. National Oceanic and Atmospheric Administration (NOAA).","Beger, M., Jacobson, D., Pinca, S., Richards, Z., Hess, D., Harriss, F., Page, C., Peterson, E. and Baker, N.",2008,The state of coral reef ecosystems of the Republic of the Marshall Islands.,"In: Waddell, J.E. & Clarke, A.M. (Eds.) The state of coral reef ecosystems of the United States and Pacific.",,,National Oceanic and Atmospheric Administration (NOAA).,,387-417
3163,"Behler, J. L. 1979. The Audubon Society field guide to North American reptiles and amphibians. Alfred A. Knopf. New York.","Behler, J. L.",1979,The Audubon Society field guide to North American reptiles and amphibians.,,,,Alfred A. Knopf.,New York,
1592,"Bejarano B., G. 1983. Status y distribución de las familias Cebidae y Callitrichidae en Bolivia. Reunión Iberoamericana de Zoólogos de Vertebrados, La Rabida, 1977 .","Bejarano B., G.",1983,Status y distribución de las familias Cebidae y Callitrichidae en Bolivia.,"Reunión Iberoamericana de Zoólogos de Vertebrados, La Rabida, 1977",,,,,685-701.
2865,"Bell, B.D. 1986. The conservation status of New Zealand wildlife. New Zealand Wildlife Service, Department of Internal Affairs. Occasional Publication . Wellington.","Bell, B.D.",1986,The conservation status of New Zealand wildlife.,,,12,"New Zealand Wildlife Service, Department of Internal Affairs. Occasional Publication .",Wellington,103 pp.
7481,"Bell, D. J., Oliver, W. L. R. and Ghose, R. K. 1990. The hispid hare _Caprolagus hispidus_. IUCN. Gland, Switzerland.","Bell, D. J., Oliver, W. L. R. and Ghose, R. K.",1990,The hispid hare _Caprolagus hispidus_.,,,,IUCN.,"Gland, Switzerland",
26647,"Bennett, D. 1995. A little book of monitor lizards. Viper Press. Aberdeen (UK).","Bennett, D.",1995,A little book of monitor lizards.,,,,Viper Press.,Aberdeen (UK),208
459,"Benson, C. W., Brooke, R. K., Dowsett, R. J. and Irwin, M. P. S. 1971. The birds of Zambia. Collins. London.","Benson, C. W., Brooke, R. K., Dowsett, R. J. and Irwin, M. P. S.",1971,The birds of Zambia.,,,,Collins.,London,
26135,"Benson, S. V. 1970. Birds of Lebanon and the Jordan area. International Council for Bird Preservation. Cambridge (UK).","Benson, S. V.",1970,Birds of Lebanon and the Jordan area.,,,,International Council for Bird Preservation.,Cambridge (UK),
28160,"Beqiraj, S. and Dhora, D. 2007. Regional importance of the fauna of the cross-border River Buna. Rivers and citizens - Cross-border experiences in environmental protection and sustainable development .","Beqiraj, S. and Dhora, D.",2007,Regional importance of the fauna of the cross-border River Buna.,Rivers and citizens - Cross-border experiences in environmental protection and sustainable development,,,,,
1597,"Bere, R. M. 1962. The wild mammals of Uganda. Longmans. London.","Bere, R. M.",1962,The wild mammals of Uganda.,,,,Longmans.,London,
460,"Bereszynski, A. and Kaczmarkowski, M. 1983. Bustard (_Otis tarda_ L.) in Poland. Pp. 118-120 In: Goriup, P. D. and Vardhan, H. (eds.) Bustards in decline. Tourism and Wildlife Society of India. Jaipur.","Bereszynski, A. and Kaczmarkowski, M.",1983,Bustard (_Otis tarda_ L.) in Poland.,"Pp. 118-120 In: Goriup, P. D. and Vardhan, H. (eds.) Bustards in decline. ",,,Tourism and Wildlife Society of India.,Jaipur,
2868,"Berg, C. J. Jr and Olsen, D. A. 1989. Conservation and management of Queen Conch (_Strombus gigas_) fisheries in the Caribbean. In: Caddy, J. F. (ed.) Marine invertebrate fisheries: their assessment and management. John Wiley and Sons. USA.","Berg, C. J. Jr and Olsen, D. A.",1989,Conservation and management of Queen Conch (_Strombus gigas_) fisheries in the Caribbean.,"In: Caddy, J. F. (ed.) Marine invertebrate fisheries: their assessment and management. ",,,John Wiley and Sons.,USA,421-442
461,"Bergier, P. and Bergier, F. 1990. A birdwatcher's guide to Morocco. Prion. Huntingdon, U.K.","Bergier, P. and Bergier, F.",1990,A birdwatcher's guide to Morocco.,,,,Prion.,"Huntingdon, U.K.",
71,"Bergmans, W. 1999. Conservation status of African fruit bats (Mammalia, Megachiroptera). In H. de Iongh & H. Prins (eds.) International Seminar on Species Conservation - The IUCN Red List categories discussed. Nederlandse Commissie voor Internationale Natuurbescherming. Leiden.","Bergmans, W.",1999,"Conservation status of African fruit bats (Mammalia, Megachiroptera).",In H. de Iongh & H. Prins (eds.) International Seminar on Species Conservation - The IUCN Red List categories discussed.,,,Nederlandse Commissie voor Internationale Natuurbescherming.,Leiden,75-88
3834,"Bernard, H. M. 1896. Catalogue of the Madreporarian corals of the British Museum (Natural History). II. The genus _Turbinaria_. The genus _Astraeopora_. London.","Bernard, H. M.",1896,Catalogue of the Madreporarian corals of the British Museum (Natural History). II. The genus _Turbinaria_. The genus _Astraeopora_.,,,,,London,
3835,"Bernard, H. M. 1897. Catalogue of the Madreporarian corals of the British Museum (Natural History). III. The genus _Montipora_. The genus _Anacropora_. London.","Bernard, H. M.",1897,Catalogue of the Madreporarian corals of the British Museum (Natural History). III. The genus _Montipora_. The genus _Anacropora_.,,,,,London,
3838,"Bernard, H. M. 1905. Catalogue of the Madreporarian corals of the British Museum (Natural History). V. The family Poritidae. II. The genus _Porites_. Part I, _Porites_ of the Indo-Pacific region. London.","Bernard, H. M.",1905,"Catalogue of the Madreporarian corals of the British Museum (Natural History). V. The family Poritidae. II. The genus _Porites_. Part I, _Porites_ of the Indo-Pacific region.",,,,,London,
8814,"Berrow, S. D., Whooley, P. and Ferriss, S. 2002. Irish Whale and Dolphin Group cetacean sighting review (1991-2001). Irish Whale and Dolphin Group. Kilrush, Co. Clare.","Berrow, S. D., Whooley, P. and Ferriss, S.",2002,Irish Whale and Dolphin Group cetacean sighting review (1991-2001).,,,,Irish Whale and Dolphin Group.,"Kilrush, Co. Clare",
1606,"Best, G. A, Edmund-Blanc, F. and Witting, R. C (eds.) 1962. Rowland Ward's records of big game (Africa). 11th edition. Rowland Ward. London.","Best, G. A, Edmund-Blanc, F. and Witting, R. C (eds.)",1962,Rowland Ward's records of big game (Africa). 11th edition.,,,,Rowland Ward.,London,
466,"Best, H. and Powlesland, R. 1985. Kakapo. John McIndoe and New Zealand Wildlife Service. Dunedin, New Zealand.","Best, H. and Powlesland, R.",1985,Kakapo.,,,,John McIndoe and New Zealand Wildlife Service.,"Dunedin, New Zealand",
11506,"BirdLife International. 2000. Threatened birds of the world. BirdLife International. Cambridge, UK.",BirdLife International.,2000,Threatened birds of the world.,,,,BirdLife International.,"Cambridge, UK",
11507: 12104,"BirdLife International. 2001. Threatened birds of Asia. The BirdLife International Red Data Book. BirdLife International . Cambridge, UK.",BirdLife International.,2001,Threatened birds of Asia. The BirdLife International Red Data Book.,,,,BirdLife International .,"Cambridge, UK",
25261,"BirdLife International. 2004. Birds in Europe: population estimates, trends and conservation status. (BirdLife Conservation Series No. 12). BirdLife International. Cambridge, U.K.",BirdLife International.,2004,"Birds in Europe: population estimates, trends and conservation status.",,,,BirdLife International.,"Cambridge, U.K.",
6202,"Birstein, V., Waldman, J. R. and Bernis, W. E (eds.) 1997. Sturgeon biodiversity and conservation. Kluwer Academic Publishers. Dordrecht.","Birstein, V., Waldman, J. R. and Bernis, W. E (eds.)",1997,Sturgeon biodiversity and conservation.,,,,Kluwer Academic Publishers.,Dordrecht,
2873,"Blab, J. and Kudrna, O. 1982. Naturschutz Aktuell, Hilfsprogramm fur Schmetterlinge. Kilda-Verlag. Greven.","Blab, J. and Kudrna, O.",1982,"Naturschutz Aktuell, Hilfsprogramm fur Schmetterlinge.",,,,Kilda-Verlag.,Greven,
1618,"Blab, J. and Nowak, E. 1978. Rote liste der säugetiere (Mammalia). In: Blab, J., Nowak, E. and Trautmann, W. (eds) Rote liste der gefährdeten tiere und pflanzen in der Bundesrepublic Deutschland. Kilda Verlag. Germany.","Blab, J. and Nowak, E.",1978,Rote liste der säugetiere (Mammalia).,"In: Blab, J., Nowak, E. and Trautmann, W. (eds) Rote liste der gefährdeten tiere und pflanzen in der Bundesrepublic Deutschland. ",,,Kilda Verlag.,Germany,
270,"Blab, J., Nowak, E., Kreft, E., Lelek, A. and Tesch, F.-W. 1977. Rote Liste der Fische (Pisces) und Rundmäuler (Cyclostomata). 2. Fassungi. Stand: 15. 3. 1977.","Blab, J., Nowak, E., Kreft, E., Lelek, A. and Tesch, F.-W.",1977,Rote Liste der Fische (Pisces) und Rundmäuler (Cyclostomata). 2. Fassungi.  Stand: 15. 3. 1977.,,,,,,
3846,"Blainville, H. M. de. 1834. Manuel d'actinologie ou de zoophytologie. Paris.","Blainville, H. M. de.",1834,Manuel d'actinologie ou de zoophytologie.,,,,,Paris,
3171,"Blake, D. K. 1986. Status, conservation and utilization of the Nile Crocodile in Zimbabwe. In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN and FUDENA.","Blake, D. K.",1986,"Status, conservation and utilization of the Nile Crocodile in Zimbabwe.",In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN and FUDENA.,,
476,"Blake, E. R. 1977. Manual of Neotropical birds. Volume 1. University of Chicago Press. Chicago.","Blake, E. R.",1977,Manual of Neotropical birds. Volume 1.,,,,University of Chicago Press.,Chicago,
477,"Blakers, M., Davies, S. J. J. F. and Reilly, P. N. 1984. The atlas of Australian birds. Royal Australian Ornithologists' Union and Melbourne University Press. Melbourne.","Blakers, M., Davies, S. J. J. F. and Reilly, P. N.",1984,The atlas of Australian birds.,,,,Royal Australian Ornithologists' Union and Melbourne University Press.,Melbourne,
27402,"Blanck, T., McCord, W. P. and Le Minh. 2006. On the variability of _Cuora trifasciata_ (Bell, 1825), the rediscovery of the type specimen, with descriptions of a new _Cuora_ species and subspecies, and remarks on the distribution, habitat and vulnerability of these species. Chimaira. Frankfurt.","Blanck, T., McCord, W. P. and Le Minh.",2006,"On the variability of _Cuora trifasciata_ (Bell, 1825), the rediscovery of the type specimen, with descriptions of a new _Cuora_ species and subspecies, and remarks on the distribution, habitat and vulnerability of these species.",,,,Chimaira.,Frankfurt,152
