SpcRecID,CtyRecID,CtyShort
8450,90,Guinea
8450,91,Guinea Bissau
8450,99,India
8450,101,Iran (Islamic Republic of)
8450,110,Kenya
8450,127,Malawi
8450,130,Mali
8450,134,Mauritania
8450,144,Mozambique
8450,146,Namibia
8450,148,Nepal
8450,154,Niger
8450,155,Nigeria
8450,161,Pakistan
8450,175,Rwanda
8450,186,Senegal
8450,188,Sierra Leone
8450,194,South Africa
8450,198,Sudan [prior to secession of South Sudan]
8450,207,United Republic of Tanzania
8450,209,Togo
8450,218,Uganda
8450,236,Democratic Republic of the Congo
8450,237,Zambia
8450,238,Zimbabwe
8450,193,Somalia
8451,38,Canada
8451,44,China
8451,67,Estonia
8451,70,Faeroe Islands
8451,72,Finland
8451,73,France
8451,98,Iceland
8451,103,Ireland
8451,105,Italy
8451,109,Kazakhstan
8451,117,Latvia
8451,123,Lithuania
8451,141,Mongolia
8451,159,Norway
8451,174,Russian Federation
8451,202,Sweden
8451,222,United States of America
8451,221,United Kingdom of Great Britain and Northern Ireland
8451,1,Afghanistan
8451,2,Albania
8451,3,Algeria
8451,7,Anguilla
8451,9,Antigua and Barbuda
8451,12,Aruba
8451,14,Austria
8451,16,Bahamas
8451,19,Barbados
8451,21,Belgium
8451,22,Belize
8451,24,Bermuda
8451,230,British Virgin Islands
8451,33,Bulgaria
8451,40,Cayman Islands
8451,47,Colombia
8451,51,Costa Rica
8451,53,Cuba
8451,54,Cyprus
8451,55,Czech Republic
8451,57,Denmark
8451,59,Dominica
8451,60,Dominican Republic
8451,62,Ecuador
8451,63,Egypt
8451,81,Germany
8451,83,Gibraltar
8451,84,Greece
8451,86,Grenada
8451,87,Guadeloupe
8451,89,Guatemala
8451,93,Haiti
8451,95,Honduras
8451,97,Hungary
8451,99,India
8451,101,Iran (Islamic Republic of)
8451,102,Iraq
8451,104,Israel
8451,106,Jamaica
8451,107,Japan
8451,108,Jordan
8451,112,Democratic People's Republic of Korea
8451,113,Republic of Korea 
8451,116,Lao People's Democratic Republic
8451,124,Luxembourg
8451,133,Martinique
8451,137,Mexico
8451,142,Montserrat
8451,143,Morocco
8451,148,Nepal
8451,150,Netherlands Antilles
8451,153,Nicaragua
8451,161,Pakistan
8451,163,Panama
8451,166,Peru
8451,169,Poland
8451,170,Portugal
8451,171,Puerto Rico
8451,173,Romania
8451,185,Saudi Arabia
8451,196,Spain
8451,178,Saint Kitts and Nevis
8451,179,Saint Lucia
8451,181,Saint Vincent and the Grenadines
8451,203,Switzerland
8451,204,Syrian Arab Republic
8451,206,Tajikistan
8451,212,Trinidad and Tobago
8451,213,Tunisia
8451,214,Turkey
8451,215,Turkmenistan
8451,216,Turks and Caicos Islands
8451,228,Venezuela (Bolivarian Republic of)
8451,229,Viet Nam
8451,231,United States Virgin Islands
8451,17,Bahrain
8451,114,Kuwait
8451,118,Lebanon
8451,121,Libyan Arab Jamahiriya
8451,122,Liechtenstein
8451,131,Malta
8451,160,Oman
8451,167,Philippines
8451,186,Senegal
8451,198,Sudan [prior to secession of South Sudan]
8451,234,Yemen
8451,11,Armenia
8451,27,Bosnia and Herzegovina
8451,52,Croatia
8451,239,The former Yugoslav Republic of Macedonia
8451,191,Slovenia
8451,190,Slovakia
8452,17,Bahrain
8452,42,Chad
8452,63,Egypt
8452,66,Eritrea
8452,104,Israel
8452,121,Libyan Arab Jamahiriya
8452,160,Oman
8452,185,Saudi Arabia
8452,198,Sudan [prior to secession of South Sudan]
8452,220,United Arab Emirates
8452,58,Djibouti
8452,110,Kenya
8452,126,Madagascar
8452,127,Malawi
8452,144,Mozambique
8452,176,Réunion
8452,175,Rwanda
8452,193,Somalia
8451,267,Serbia
8452,194,South Africa
8452,207,United Republic of Tanzania
8452,218,Uganda
8452,54,Cyprus
8452,101,Iran (Islamic Republic of)
8452,130,Mali
8452,131,Malta
8452,135,Mauritius
8452,146,Namibia
8452,161,Pakistan
8452,172,Qatar
8452,214,Turkey
8452,234,Yemen
8452,237,Zambia
8452,238,Zimbabwe
8453,6,Angola
8453,23,Benin
8453,120,Liberia
8453,34,Burkina Faso
8453,35,Burundi
8453,37,Cameroon
8453,41,Central African Republic
8453,42,Chad
8453,56,Côte d'Ivoire
8453,68,Ethiopia
8453,79,Gambia
8453,82,Ghana
8453,90,Guinea
8453,91,Guinea Bissau
8453,110,Kenya
8453,127,Malawi
8453,130,Mali
8453,144,Mozambique
8453,146,Namibia
8453,154,Niger
8453,155,Nigeria
8453,175,Rwanda
8453,186,Senegal
8453,188,Sierra Leone
8453,194,South Africa
8453,198,Sudan [prior to secession of South Sudan]
8453,201,Swaziland
8453,207,United Republic of Tanzania
8453,209,Togo
8453,218,Uganda
8453,236,Democratic Republic of the Congo
8453,237,Zambia
8453,238,Zimbabwe
8453,49,Congo
8453,78,Gabon
8453,193,Somalia
8453,28,Botswana
8454,10,Argentina
8454,22,Belize
8454,26,Bolivia
8454,30,Brazil
8454,47,Colombia
8454,51,Costa Rica
8454,62,Ecuador
8454,75,French Guiana
8454,89,Guatemala
8454,92,Guyana
8454,95,Honduras
8454,137,Mexico
8454,153,Nicaragua
8454,165,Paraguay
8454,166,Peru
8454,199,Suriname
8454,228,Venezuela (Bolivarian Republic of)
8454,163,Panama
8455,144,Mozambique
8455,146,Namibia
8455,194,South Africa
8455,207,United Republic of Tanzania
8455,236,Democratic Republic of the Congo
8455,237,Zambia
8455,238,Zimbabwe
8455,110,Kenya
8455,6,Angola
8455,28,Botswana
8455,127,Malawi
8456,3,Algeria
8456,54,Cyprus
8456,73,France
8456,84,Greece
8456,105,Italy
8456,143,Morocco
8456,196,Spain
8456,213,Tunisia
8456,214,Turkey
8456,48,Comoros
8456,83,Gibraltar
8456,104,Israel
8456,110,Kenya
8456,126,Madagascar
8456,131,Malta
8456,144,Mozambique
8456,170,Portugal
8456,193,Somalia
8456,198,Sudan [prior to secession of South Sudan]
8456,207,United Republic of Tanzania
8456,17,Bahrain
8456,33,Bulgaria
8456,63,Egypt
8456,97,Hungary
8456,118,Lebanon
8456,121,Libyan Arab Jamahiriya
8456,135,Mauritius
8456,169,Poland
8456,176,Réunion
8456,175,Rwanda
8456,187,Seychelles
8456,194,South Africa
8456,202,Sweden
8456,204,Syrian Arab Republic
8456,58,Djibouti
8456,268,Montenegro
8456,221,United Kingdom of Great Britain and Northern Ireland
8456,134,Mauritania
8456,52,Croatia
8456,66,Eritrea
8457,28,Botswana
8457,68,Ethiopia
8457,110,Kenya
8457,127,Malawi
8457,144,Mozambique
8457,207,United Republic of Tanzania
8457,237,Zambia
8457,238,Zimbabwe
8457,194,South Africa
8458,10,Argentina
8458,22,Belize
8458,26,Bolivia
8458,30,Brazil
8458,43,Chile
8458,47,Colombia
8458,62,Ecuador
8458,92,Guyana
8458,95,Honduras
8458,137,Mexico
8458,153,Nicaragua
8458,163,Panama
8458,165,Paraguay
8458,166,Peru
8458,199,Suriname
8458,224,Uruguay
8458,228,Venezuela (Bolivarian Republic of)
8458,51,Costa Rica
8458,69,Falkland Islands (Malvinas)
8458,89,Guatemala
8458,222,United States of America
8460,1,Afghanistan
8460,18,Bangladesh
8460,99,India
8457,270,South Sudan
8460,101,Iran (Islamic Republic of)
8460,145,Myanmar
8460,148,Nepal
8460,161,Pakistan
8460,215,Turkmenistan
8460,229,Viet Nam
8461,13,Australia
8461,164,Papua New Guinea
8462,38,Canada
8462,137,Mexico
8462,222,United States of America
8464,1,Afghanistan
8464,2,Albania
8464,3,Algeria
8464,11,Armenia
8464,14,Austria
8464,15,Azerbaijan
8464,33,Bulgaria
8464,44,China
8464,55,Czech Republic
8464,73,France
8464,80,Georgia
8464,83,Gibraltar
8464,84,Greece
8464,97,Hungary
8464,101,Iran (Islamic Republic of)
8464,102,Iraq
8464,104,Israel
8464,105,Italy
8464,108,Jordan
8464,109,Kazakhstan
8464,115,Kyrgyzstan
8464,118,Lebanon
8464,121,Libyan Arab Jamahiriya
8464,139,Republic of Moldova
8464,141,Mongolia
8464,143,Morocco
8464,169,Poland
8464,170,Portugal
8464,173,Romania
8464,174,Russian Federation
8464,185,Saudi Arabia
8464,196,Spain
8464,203,Switzerland
8464,204,Syrian Arab Republic
8464,206,Tajikistan
8464,213,Tunisia
8464,214,Turkey
8464,215,Turkmenistan
8464,219,Ukraine
8464,225,Uzbekistan
8464,6,Angola
8464,17,Bahrain
8464,18,Bangladesh
8464,23,Benin
8464,28,Botswana
8464,34,Burkina Faso
8464,35,Burundi
8464,41,Central African Republic
8464,42,Chad
8464,49,Congo
8464,56,Côte d'Ivoire
8464,54,Cyprus
8464,58,Djibouti
8464,63,Egypt
8464,68,Ethiopia
8464,82,Ghana
8464,90,Guinea
8464,99,India
8464,110,Kenya
8464,114,Kuwait
8464,116,Lao People's Democratic Republic
8464,119,Lesotho
8464,127,Malawi
8464,129,Maldives
8464,130,Mali
8464,131,Malta
8464,267,Serbia
8464,134,Mauritania
8464,66,Eritrea
8464,145,Myanmar
8464,146,Namibia
8464,148,Nepal
8464,154,Niger
8464,155,Nigeria
8464,160,Oman
8464,161,Pakistan
8464,172,Qatar
8464,175,Rwanda
8464,186,Senegal
8464,188,Sierra Leone
8464,194,South Africa
8464,198,Sudan [prior to secession of South Sudan]
8464,207,United Republic of Tanzania
8464,120,Liberia
8464,218,Uganda
8464,220,United Arab Emirates
8464,233,Western Sahara
8464,234,Yemen
8464,236,Democratic Republic of the Congo
8464,237,Zambia
8464,238,Zimbabwe
8464,21,Belgium
8464,37,Cameroon
8464,57,Denmark
8464,79,Gambia
8464,81,Germany
8464,103,Ireland
8464,107,Japan
8464,78,Gabon
8464,122,Liechtenstein
8464,202,Sweden
8464,193,Somalia
8464,201,Swaziland
8464,221,United Kingdom of Great Britain and Northern Ireland
8464,52,Croatia
8464,239,The former Yugoslav Republic of Macedonia
8464,191,Slovenia
8464,27,Bosnia and Herzegovina
8464,190,Slovakia
8465,126,Madagascar
8467,1,Afghanistan
8467,3,Algeria
8467,44,China
8467,63,Egypt
8467,68,Ethiopia
8467,101,Iran (Islamic Republic of)
8467,104,Israel
8467,105,Italy
8467,110,Kenya
8467,115,Kyrgyzstan
8467,121,Libyan Arab Jamahiriya
8467,143,Morocco
8467,154,Niger
8467,185,Saudi Arabia
8467,193,Somalia
8467,204,Syrian Arab Republic
8467,206,Tajikistan
8467,213,Tunisia
8467,215,Turkmenistan
8467,225,Uzbekistan
8467,234,Yemen
8467,99,India
8467,102,Iraq
8467,161,Pakistan
8467,84,Greece
8467,108,Jordan
8467,130,Mali
8467,131,Malta
8467,148,Nepal
8467,186,Senegal
8467,196,Spain
8467,66,Eritrea
8467,37,Cameroon
9519,271,Sudan
8467,58,Djibouti
8468,2,Albania
8468,3,Algeria
8468,5,Andorra
8468,6,Angola
8468,10,Argentina
8468,11,Armenia
8468,13,Australia
8468,14,Austria
8468,15,Azerbaijan
8468,20,Belarus
8468,21,Belgium
8468,28,Botswana
8468,33,Bulgaria
8468,37,Cameroon
8468,38,Canada
8468,39,Cape Verde
8468,42,Chad
8468,43,Chile
8468,44,China
8468,48,Comoros
8468,49,Congo
8468,56,Côte d'Ivoire
8468,54,Cyprus
8468,55,Czech Republic
8468,58,Djibouti
8468,62,Ecuador
8468,63,Egypt
8468,67,Estonia
8468,68,Ethiopia
8468,69,Falkland Islands (Malvinas)
8468,71,Fiji
8468,72,Finland
8468,73,France
8468,80,Georgia
8468,81,Germany
8468,82,Ghana
8468,83,Gibraltar
8468,84,Greece
8468,85,Greenland
8468,96,Hong Kong SAR
8468,97,Hungary
8468,99,India
8468,101,Iran (Islamic Republic of)
8468,103,Ireland
8468,104,Israel
8468,105,Italy
8468,107,Japan
8468,108,Jordan
8468,109,Kazakhstan
8468,110,Kenya
8468,112,Democratic People's Republic of Korea
8468,113,Republic of Korea 
8468,115,Kyrgyzstan
8468,117,Latvia
8468,118,Lebanon
8468,119,Lesotho
8468,121,Libyan Arab Jamahiriya
8468,122,Liechtenstein
8468,123,Lithuania
8468,126,Madagascar
8468,127,Malawi
8468,131,Malta
8468,134,Mauritania
8468,136,Mayotte
8468,137,Mexico
8468,139,Republic of Moldova
8468,141,Mongolia
8468,143,Morocco
8468,144,Mozambique
8468,145,Myanmar
8468,146,Namibia
8468,148,Nepal
8468,149,Netherlands
8468,151,New Caledonia
8468,154,Niger
8468,159,Norway
8468,160,Oman
8468,161,Pakistan
8468,164,Papua New Guinea
8468,166,Peru
8468,167,Philippines
8468,169,Poland
8468,170,Portugal
8468,173,Romania
8468,174,Russian Federation
8468,175,Rwanda
8468,185,Saudi Arabia
8468,186,Senegal
8468,192,Solomon Islands
8468,193,Somalia
8468,194,South Africa
8468,196,Spain
8468,197,Sri Lanka
8468,201,Swaziland
8468,202,Sweden
8468,203,Switzerland
8468,206,Tajikistan
8468,207,United Republic of Tanzania
8468,208,Thailand
8468,209,Togo
8468,213,Tunisia
8468,214,Turkey
8468,215,Turkmenistan
8468,219,Ukraine
8468,222,United States of America
8468,218,Uganda
8468,221,United Kingdom of Great Britain and Northern Ireland
8468,225,Uzbekistan
8468,226,Vanuatu
8468,229,Viet Nam
8468,233,Western Sahara
8468,234,Yemen
8468,236,Democratic Republic of the Congo
8468,237,Zambia
8468,238,Zimbabwe
8468,267,Serbia
8468,7,Anguilla
8468,9,Antigua and Barbuda
8468,12,Aruba
8468,16,Bahamas
8468,17,Bahrain
8468,18,Bangladesh
8468,19,Barbados
8468,22,Belize
8468,23,Benin
8468,24,Bermuda
8468,26,Bolivia
8468,30,Brazil
8468,230,British Virgin Islands
8468,32,Brunei Darussalam
8468,34,Burkina Faso
8468,36,Cambodia
8468,40,Cayman Islands
8468,41,Central African Republic
8468,47,Colombia
8468,51,Costa Rica
8468,53,Cuba
8468,57,Denmark
8468,60,Dominican Republic
8468,64,El Salvador
8468,75,French Guiana
8468,79,Gambia
8468,86,Grenada
8468,87,Guadeloupe
8468,88,Guam
8468,89,Guatemala
8468,90,Guinea
8468,92,Guyana
8468,93,Haiti
8468,95,Honduras
8468,102,Iraq
8468,106,Jamaica
8468,114,Kuwait
8468,116,Lao People's Democratic Republic
8468,120,Liberia
8468,124,Luxembourg
8468,125,Macao
8468,130,Mali
8468,133,Martinique
8468,142,Montserrat
8468,150,Netherlands Antilles
8468,153,Nicaragua
8468,155,Nigeria
8468,162,Palau
8468,163,Panama
8468,165,Paraguay
8468,171,Puerto Rico
8468,188,Sierra Leone
8468,189,Singapore
8468,178,Saint Kitts and Nevis
8468,179,Saint Lucia
8468,180,Saint Pierre and Miquelon
8468,181,Saint Vincent and the Grenadines
8468,199,Suriname
8468,204,Syrian Arab Republic
8468,205,"Taiwan, Province of China"
8468,212,Trinidad and Tobago
8468,220,United Arab Emirates
8468,224,Uruguay
8468,228,Venezuela (Bolivarian Republic of)
8468,231,United States Virgin Islands
8468,182,Samoa
8468,45,Christmas Island
8468,70,Faeroe Islands
8468,98,Iceland
8468,129,Maldives
8468,135,Mauritius
8468,172,Qatar
8468,27,Bosnia and Herzegovina
8468,52,Croatia
8468,239,The former Yugoslav Republic of Macedonia
8468,191,Slovenia
8468,59,Dominica
8468,190,Slovakia
8468,198,Sudan [prior to secession of South Sudan]
8468,66,Eritrea
8468,78,Gabon
8468,35,Burundi
8470,10,Argentina
8470,22,Belize
8470,26,Bolivia
8470,30,Brazil
8470,47,Colombia
8470,51,Costa Rica
8470,62,Ecuador
8470,64,El Salvador
8470,75,French Guiana
8470,89,Guatemala
8470,92,Guyana
8470,95,Honduras
8470,137,Mexico
8470,153,Nicaragua
8470,163,Panama
8470,165,Paraguay
8470,166,Peru
8470,199,Suriname
8470,212,Trinidad and Tobago
8470,228,Venezuela (Bolivarian Republic of)
8471,6,Angola
8471,28,Botswana
8471,68,Ethiopia
8471,110,Kenya
8471,119,Lesotho
8471,144,Mozambique
8471,146,Namibia
8471,193,Somalia
8471,194,South Africa
8471,201,Swaziland
8471,207,United Republic of Tanzania
8471,218,Uganda
8471,237,Zambia
8471,238,Zimbabwe
8471,66,Eritrea
8472,38,Canada
8472,72,Finland
8472,85,Greenland
8472,98,Iceland
8472,159,Norway
8472,174,Russian Federation
8472,202,Sweden
8472,73,France
8472,57,Denmark
8472,107,Japan
8472,14,Austria
8472,21,Belgium
8472,44,China
8472,81,Germany
8472,103,Ireland
8472,149,Netherlands
8472,169,Poland
8472,170,Portugal
8472,203,Switzerland
8472,221,United Kingdom of Great Britain and Northern Ireland
8472,219,Ukraine
8473,18,Bangladesh
8473,25,Bhutan
8473,36,Cambodia
8473,44,China
8473,99,India
8473,116,Lao People's Democratic Republic
8473,145,Myanmar
8473,148,Nepal
8473,164,Papua New Guinea
8473,167,Philippines
8473,208,Thailand
8473,229,Viet Nam
8473,32,Brunei Darussalam
8473,197,Sri Lanka
8474,7,Anguilla
8474,10,Argentina
8474,12,Aruba
8474,16,Bahamas
8474,26,Bolivia
8474,30,Brazil
8474,230,British Virgin Islands
8474,43,Chile
8474,47,Colombia
8474,51,Costa Rica
8474,53,Cuba
8474,59,Dominica
8474,60,Dominican Republic
8474,62,Ecuador
8474,75,French Guiana
8474,86,Grenada
8474,87,Guadeloupe
8474,89,Guatemala
8474,92,Guyana
8474,93,Haiti
8474,95,Honduras
8474,106,Jamaica
8474,133,Martinique
8474,137,Mexico
8474,142,Montserrat
8474,150,Netherlands Antilles
8474,153,Nicaragua
8474,165,Paraguay
8474,166,Peru
8474,171,Puerto Rico
8474,178,Saint Kitts and Nevis
8474,179,Saint Lucia
8474,181,Saint Vincent and the Grenadines
8474,216,Turks and Caicos Islands
8474,222,United States of America
8474,224,Uruguay
8474,228,Venezuela (Bolivarian Republic of)
8474,231,United States Virgin Islands
8474,9,Antigua and Barbuda
8474,22,Belize
8474,24,Bermuda
8474,64,El Salvador
8474,163,Panama
8474,180,Saint Pierre and Miquelon
8474,19,Barbados
8474,40,Cayman Islands
8474,57,Denmark
8474,67,Estonia
8474,69,Falkland Islands (Malvinas)
8474,131,Malta
8474,221,United Kingdom of Great Britain and Northern Ireland
8475,1,Afghanistan
8475,2,Albania
8475,3,Algeria
8475,11,Armenia
8475,14,Austria
8475,15,Azerbaijan
8475,20,Belarus
8475,21,Belgium
8475,33,Bulgaria
8475,44,China
8475,54,Cyprus
8475,55,Czech Republic
8475,57,Denmark
8475,67,Estonia
8475,72,Finland
8475,73,France
8475,80,Georgia
8475,81,Germany
8475,84,Greece
8475,97,Hungary
8475,99,India
8475,101,Iran (Islamic Republic of)
8475,104,Israel
8475,105,Italy
8475,107,Japan
8475,109,Kazakhstan
8475,112,Democratic People's Republic of Korea
8475,115,Kyrgyzstan
8475,117,Latvia
8475,118,Lebanon
8475,121,Libyan Arab Jamahiriya
8475,122,Liechtenstein
8475,123,Lithuania
8475,124,Luxembourg
8475,139,Republic of Moldova
8475,141,Mongolia
8475,143,Morocco
8475,145,Myanmar
8475,148,Nepal
8475,149,Netherlands
8475,159,Norway
8475,161,Pakistan
8475,169,Poland
8475,170,Portugal
8475,173,Romania
8475,174,Russian Federation
8475,196,Spain
8475,202,Sweden
8475,203,Switzerland
8475,204,Syrian Arab Republic
8475,206,Tajikistan
8475,213,Tunisia
8475,214,Turkey
8475,215,Turkmenistan
8475,219,Ukraine
8475,221,United Kingdom of Great Britain and Northern Ireland
8475,225,Uzbekistan
8475,229,Viet Nam
8475,6,Angola
8475,17,Bahrain
8475,23,Benin
8475,25,Bhutan
8475,28,Botswana
8475,34,Burkina Faso
8475,35,Burundi
8475,37,Cameroon
8475,66,Eritrea
8475,267,Serbia
8475,42,Chad
8475,56,Côte d'Ivoire
8475,58,Djibouti
8475,63,Egypt
8475,68,Ethiopia
8475,79,Gambia
8475,83,Gibraltar
8475,90,Guinea
8475,78,Gabon
8475,96,Hong Kong SAR
8475,102,Iraq
8475,103,Ireland
8475,108,Jordan
8475,110,Kenya
8475,190,Slovakia
8475,113,Republic of Korea 
8475,114,Kuwait
8475,127,Malawi
8475,129,Maldives
8475,130,Mali
8475,131,Malta
8475,134,Mauritania
8475,144,Mozambique
8475,146,Namibia
8475,239,The former Yugoslav Republic of Macedonia
8475,155,Nigeria
8475,160,Oman
8475,172,Qatar
8475,175,Rwanda
8475,185,Saudi Arabia
8475,191,Slovenia
8475,193,Somalia
8475,194,South Africa
8475,198,Sudan [prior to secession of South Sudan]
8475,201,Swaziland
8475,205,"Taiwan, Province of China"
8475,207,United Republic of Tanzania
8475,208,Thailand
8475,209,Togo
8475,218,Uganda
8475,220,United Arab Emirates
8475,234,Yemen
8475,236,Democratic Republic of the Congo
8475,237,Zambia
